Code;Libellé;Libellé court;Format;Taux plafonné;Taux déplafonné;Taux AT;Date d'effet;Date de fin;Spécificité
'366';ASSOC INTERMEDIAIRE (ACT<OU=750H);ASS INTER;D;6.55;5.6;3.7;1940-01-01;1990-01-01;
'367';ASSOC INTERMEDIAIRE (ACT<OU=750H) AL;ASS INTER;D;6.65;2.65;3.7;2012-01-01;2013-01-01;
'367';ASSOC INTERMEDIAIRE (ACT<OU=750H) AL;ASS INTER;D;6.65;2.85;3.7;2007-01-07;2008-01-01;
'367';ASSOC INTERMEDIAIRE (ACT<OU=750H) AL;ASS INTER;D;6.55;7.4;3.7;1997-01-10;1998-01-01;
'367';ASSOC INTERMEDIAIRE (ACT<OU=750H) AL;ASS INTER;D;6.55;7.4;3.7;1940-01-01;1997-01-10;
'370';ASSOCIATIONS INTERMEDIAIRES;ASS INT;D;15.45;13.05;3.1;2021-01-01;2022-01-01;
'370';ASSOCIATIONS INTERMEDIAIRES;ASS INT;A;14.75;25.4;0.0;1990-01-01;1997-01-10;
'371';ASSOCIATIONS INTERMEDIAIRES AL;ASS INT;A;15.15;22.45;0.0;2013-01-01;2014-01-01;
'371';ASSOCIATIONS INTERMEDIAIRES AL;ASS INT;A;14.75;22.65;0.0;2004-01-10;2006-01-01;
'371';ASSOCIATIONS INTERMEDIAIRES AL;ASS INT;A;14.75;22.45;0.0;1998-01-01;2000-01-07;
'371';ASSOCIATIONS INTERMEDIAIRES AL;ASS INT;A;14.75;27.2;0.0;1940-01-01;1997-01-10;
'376';COT VIEILLESSE NOTARIAT ALSACE MOSEL AL;VIEILLESSE NOTAR AM;E;;100.0;;2024-01-01;;
'377';RR IJSS COMPLEMENTAIRE TX REDUIT;RR IJSS C TX RT;E;;4.3;;2010-01-01;2019-01-01;
'381';MAJO ALSACE MOSELLE - SECTEUR PRIVE AL;MAJ ALS MOS PR;E;;1.5;;2015-01-01;2022-01-04;
'383';APPRENTIS NOTARIAT INF SEUIL AL MO  AL;APP NOT INF SEUI AM;E;;100.0;;2023-01-01;2024-01-01;
'385';SERVICE CIVIQUE VOLONTARIAT CSG-CRDS;S.CIVIQUE VOL.CSG;E;;9.7;;2024-01-01;;
'385';SERVICE CIVIQUE VOLONTARIAT CSG-CRDS OM;S.CIVIQUE VOL.CSG;E;;9.7;;2018-01-01;2019-01-01;
'387';CONTRAT D'ORIENTATION MAYOTTE AL;CT ORIENTAT MAY;E;6.65;2.85;;2004-01-10;2006-01-01;
'387';CONTRAT D'ORIENTATION MAYOTTE AL;CT ORIENTAT MAY;E;6.65;2.55;;2003-01-01;2004-01-07;
'389';RR INVALIDITE DE BASE TAUX PLEIN;RR INV.B TX PN;E;;8.8;;2018-01-01;2019-01-01;
'389';RR INVALIDITE DE BASE TAUX PLEIN;RR INV.B TX PN;E;;7.1;;2011-01-01;2013-01-01;
'395';RR INVALIDITE DE BASE TAUX REDUIT;RR INV.B TX RT;E;;4.3;;2021-01-01;2024-01-01;
'395';RR INVALIDITE DE BASE TAUX REDUIT;RR INV.B TX RT;E;;4.3;;2019-01-01;2021-01-01;
'399';RR INVALIDITE COMPLEMENTAIRE TX PLE;RR INV.C TX PN;E;;8.8;;2024-01-01;;
'399';RR INVALIDITE COMPLEMENTAIRE TX PLE;RR INV.C TX PN;E;;8.8;;2021-01-01;2024-01-01;
'399';RR INVALIDITE COMPLEMENTAIRE TX PLE;RR INV.C TX PN;E;;8.8;;2019-01-01;2021-01-01;
'399';RR INVALIDITE COMPLEMENTAIRE TX PLE;RR INV.C TX PN;E;;8.8;;2018-01-01;2019-01-01;
'399';RR INVALIDITE COMPLEMENTAIRE TX PLE;RR INV.C TX PN;E;;7.1;;2016-01-01;2018-01-01;
'399';RR INVALIDITE COMPLEMENTAIRE TX PLE;RR INV.C TX PN;E;;7.1;;2014-01-01;2015-01-01;
'399';RR INVALIDITE COMPLEMENTAIRE TX PLE;RR INV.C TX PN;E;;7.1;;2010-01-01;2011-01-01;
'400';CREDIT IMPOT COMPETITIVITE EMPLOI;CICE;E;;0.0;;2013-01-01;;
'401';ACCRE EXONERATION DEGRESSIVE;ACCRE EXO DEGRESS.;F;100.0;;;2024-01-01;;
'401';ACCRE EXONERATION DEGRESSIVE;ACCRE EXO DEGRESS.;F;100.0;;;2017-01-01;2018-01-01;
'402';JEU EXONERATION TAUX PLEIN;JEU EXO TAUX PLEIN;A;6.9;0.7;0.0;2024-01-01;;
'402';JEU EXONERATION TAUX PLEIN;JEU EXO TAUX PLEIN;A;6.9;1.4;0.0;2016-01-01;2017-01-01;
'403';JEU EXONERATION TAUX PLEIN AL;JEU EXO TAUX PLEIN;A;6.75;2.65;0.0;2013-01-01;2014-01-01;
'403';JEU EXONERATION TAUX PLEIN AL;JEU EXO TAUX PLEIN;A;6.65;2.65;0.0;2012-01-01;2013-01-01;
'403';JEU EXONERATION TAUX PLEIN AL;JEU EXO TAUX PLEIN;A;6.75;2.75;0.0;2008-01-01;2012-01-01;
'404';CONTRAT CAPE AVEC REMUNERATION;CAPE REMUNERE;A;15.35;21.2;0.0;2015-01-01;2016-01-01;
'404';CONTRAT CAPE AVEC REMUNERATION;CAPE REMUNERE;A;15.25;21.1;0.0;2014-01-01;2015-01-01;
'405';CONTRAT CAPE AVEC REMUNERATION AL;CAPE REMUNERE;A;15.25;22.6;0.0;2014-01-01;2014-12-31;
'405';CONTRAT CAPE AVEC REMUNERATION AL;CAPE REMUNERE;A;15.05;22.55;0.0;2008-01-01;2012-01-01;
'406';PROJET DE TRANSITION PROFESSIONNELLE;PTP;D;15.45;13.17;2.12;2024-01-01;;
'406';PROJET DE TRANSITION PROFESSIONNELLE;PTP;D;15.45;13.05;2.24;2021-01-01;2024-01-01;
'406';PROJET DE TRANSITION PROFESSIONNELLE;PTP;D;15.45;13.05;2.22;2019-01-01;2020-01-01;
'406';PROJET DE TRANSITION PROFESSIONNELLE;PTP;D;15.45;19.05;2.22;2018-01-01;2018-01-07;
'406';PROJET DE TRANSITION PROFESSIONNELLE;PTP;D;15.45;19.69;2.32;2017-01-01;2018-01-01;
'406';PROJET DE TRANSITION PROFESSIONNELLE;PTP;D;15.35;19.4;2.44;2015-01-01;2016-01-01;
'406';PROJET DE TRANSITION PROFESSIONNELLE;PTP;D;14.95;20.95;2.4;2012-01-01;2013-01-01;
'406';PROJET DE TRANSITION PROFESSIONNELLE;PTP;D;15.05;20.95;3.9;2008-01-01;2009-01-01;
'406';PROJET DE TRANSITION PROFESSIONNELLE;PTP;D;15.05;20.95;4.1;2007-01-01;2008-01-01;
'407';REMUNERATIONS TIERS AVANTAGE NATURE;REM TIERS SANS PO;D;8.55;20.45;2.24;2023-01-01;2024-01-01;
'407';REMUNERATIONS TIERS AVANTAGE NATURE;REM TIERS SANS PO;D;8.55;20.45;2.24;2021-01-01;2022-01-01;
'407';REMUNERATIONS TIERS AVANTAGE NATURE AL;REM TIERS SANS PO;D;15.25;22.6;2.2;2014-01-01;2021-01-01;
'407';REMUNERATIONS TIERS AVANTAGE NATURE AL;REM TIERS SANS PO;D;15.15;22.45;2.3;2013-01-01;2014-01-01;
'407';REMUNERATIONS TIERS AVANTAGE NATURE AL;REM TIERS SANS PO;D;15.05;22.55;3.7;2009-01-01;2012-01-01;
'407';REMUNERATIONS TIERS AVANTAGE NATURE AL;REM TIERS SANS PO;D;14.85;22.65;3.7;2005-01-01;2006-01-01;
'408';GRAND PORT MARITIME DE BORDEAUX;GRAND PORT BORDEAUX;A;15.45;15.75;0.0;2028-01-01;2028-12-31;
'408';GRAND PORT MARITIME DE BORDEAUX;GRAND PORT BORDEAUX;A;15.45;13.87;0.0;2024-01-01;2025-01-01;
'408';GRAND PORT MARITIME DE BORDEAUX;GRAND PORT BORDEAUX;A;15.45;11.4;0.0;2019-01-01;2020-01-01;
'408';GRAND PORT MARITIME DE BORDEAUX;GRAND PORT BORDEAUX;A;15.45;11.05;0.0;2018-01-01;2019-01-01;
'410';CONTRAT ACCOMP CAS PART MAYOTTE;ACCOMP C.PART MAY;E;;100.0;;2022-01-01;2023-01-01;
'410';CONTRAT ACCOMP CAS PART MAYOTTE;ACCOMP C.PART MAY;E;;100.0;;2020-01-01;2021-01-01;
'410';CONTRAT ACCOMP CAS PART MAYOTTE;ACCOMP C.PART MAY;E;0.0;0.0;;2018-01-01;2019-01-01;
'411';S CIVIQUE VOLONTARIAT AT/MP MAYOTTE;VOLONTARIAT AT MAY;D;0.0;;2.22;2019-01-01;2020-01-01;
'412';S.CIVIQUE VOL AV AF MAL MAYOTTE;S.CIVIQ.VOL.AV MAY;E;20.73;9.97;;2025-01-01;;
'412';S.CIVIQUE VOL AV AF MAL MAYOTTE;S.CIVIQ.VOL.AV MAY;E;20.4;6.81;;2022-01-01;2023-01-01;
'413';REDUCTION GENERALE MAYOTTE;REDUCTION GENE MAY;F;100.0;;;2023-01-01;2024-01-01;
'414';CONTRIB ASSURANCE CHOMAGE MAYOTTE;CONTRIB CHOMAGE MAY;E;;2.8;;2019-01-01;;
'416';ASSURANCE CHOMAGE APPREN 87 MAYOTTE;CHOM APPREN 87 MAY;E;;2.8;;2019-01-01;;
'417';CHOMAGE APPR PUBLIC MAYOTTE;CHOM APPR PUBL MAY;E;0.0;0.0;;2019-01-01;;
'417';CHOMAGE APPR PUBLIC MAYOTTE;CHOM APPR PUBL MAY;E;0.0;0.0;;2018-01-07;2019-01-01;
'419';REGUL REDUCTION GENE MAYOTTE;REGUL.REDUC.GLE MAY;E;100.0;;;2025-01-01;;
'420';CONTRAT ACCOMPAGNEMENT DANS L EMPLOI;CT ACCOMPAGN EMPLOI;A;6.9;0.7;0.0;2018-01-01;;
'420';CONTRAT ACCOMPAGNEMENT DANS L EMPLOI;CT ACCOMPAGN EMPLOI;A;6.9;1.45;0.0;2017-01-01;2018-01-01;
'420';CONTRAT ACCOMPAGNEMENT DANS L EMPLOI;CT ACCOMPAGN EMPLOI;A;6.9;1.4;0.0;2016-01-01;2017-01-01;
'420';CONTRAT ACCOMPAGNEMENT DANS L EMPLOI;CT ACCOMPAGN EMPLOI;A;6.75;1.15;0.0;2008-01-01;2012-01-01;
'420';CONTRAT ACCOMPAGNEMENT DANS L EMPLOI;CT ACCOMPAGN EMPLOI;E;6.75;1.15;;2007-01-10;2008-01-01;
'421';CONTRAT ACCOMP. EMPLOI MAYOTTE;ACCOMP EMPLOI MAY;A;5.43;4.87;0.0;2025-01-01;;
'421';CONTRAT ACCOMP. EMPLOI MAYOTTE;ACCOMP EMPLOI MAY;A;5.1;3.81;0.0;2022-01-01;2023-01-01;
'421';CONTRAT ACCOMP. EMPLOI MAYOTTE;ACCOMP EMPLOI MAY;E;0.0;0.0;;2018-01-01;2019-01-01;
'421';CONTRAT ACCOMP. EMPLOI MAYOTTE AL;ACCOMP EMPLOI MAY;A;6.8;2.8;0.0;2014-01-01;2015-01-01;
'421';CONTRAT ACCOMP. EMPLOI MAYOTTE AL;ACCOMP EMPLOI MAY;E;6.75;2.85;;2007-01-10;2008-01-01;
'421';CONTRAT ACCOMP. EMPLOI MAYOTTE AL;ACCOMP EMPLOI MAY;E;6.75;2.85;;2007-01-07;2007-01-10;
'421';CONTRAT ACCOMP. EMPLOI MAYOTTE AL;ACCOMP EMPLOI MAY;E;6.75;2.95;;2007-01-01;2007-01-07;
'421';CONTRAT ACCOMP. EMPLOI MAYOTTE AL;ACCOMP EMPLOI MAY;E;6.65;2.85;;2005-01-05;2006-01-01;
'422';CONTRAT ACCOMPAGNEMENT CAS PART;CT ACCOMP EMPL PART;E;;100.0;;2018-01-01;;
'422';CONTRAT ACCOMPAGNEMENT CAS PART;CT ACCOMP EMPL PART;E;;100.0;;2013-01-01;2014-01-01;
'422';CONTRAT ACCOMPAGNEMENT CAS PART;CT ACCOMP EMPL PART;E;;100.0;;2008-01-01;2013-01-01;
'422';CONTRAT ACCOMPAGNEMENT CAS PART;CT ACCOMP EMPL PART;E;;100.0;;2007-01-10;2008-01-01;
'422';CONTRAT ACCOMPAGNEMENT CAS PART;CT ACCOMP EMPL PART;E;;100.0;;2006-01-01;2007-01-01;
'422';CONTRAT ACCOMPAGNEMENT CAS PART;CT ACCOMP EMPL PART;E;;100.0;;2005-01-05;2006-01-01;
'424';CONTRAT D AVENIR;CONTRAT D AVENIR;E;6.75;1.15;;2007-01-01;2008-01-01;
'424';CONTRAT D AVENIR;CONTRAT D AVENIR;E;6.75;1.15;;2006-01-01;2007-01-01;
'425';CONTRAT D AVENIR AL;CONTRAT D AVENIR;A;6.65;2.65;0.0;2012-01-01;2012-12-31;
'425';CONTRAT D AVENIR AL;CONTRAT D AVENIR;E;6.65;2.85;;2005-03-19;2006-01-01;
'426';CONTRAT D AVENIR CAS PARTICULIER;CONTRAT AVENIR PART;E;;100.0;;2008-01-01;2012-01-01;
'426';CONTRAT D AVENIR CAS PARTICULIER;CONTRAT AVENIR PART;E;;100.0;;2006-01-01;2007-01-01;
'427';REGIME CHOMAGE APPRENTIS SECT.PUB U2;ADH. APPRENTI PUB;E;0.0;0.0;;2019-01-01;;
'427';REGIME CHOMAGE APPRENTIS SECT.PUB U2;ADH. APPRENTI PUB;E;0.0;0.0;;2018-01-01;2019-01-01;
'427';REGIME CHOMAGE APPRENTIS SECT.PUB U2;ADH. APPRENTI PUB;E;0.0;0.0;;2017-01-01;2017-01-10;
'429';CONTRIB ASSURANCE CHOMAGE APPR PUBLI U2;ASSU CHOM APPR PUBL;E;0.0;0.0;;2019-01-01;;
'429';CONTRIB ASSURANCE CHOMAGE APPR PUBLI U2;ASSU CHOM APPR PUBL;E;0.0;0.0;;2007-01-01;2017-01-10;
'431';ACCRE EXO DEGRESSIVE MAYOTTE;ACCRE DEGRESS MAY;F;100.0;;;2023-01-01;2024-01-01;
'431';ACCRE EXO DEGRESSIVE MAYOTTE;ACCRE DEGRESS MAY;F;100.0;;;2019-01-01;2020-01-01;
'433';ACCRE REGULARISATION MAYOTTE;ACCRE REGUL MAY;E;100.0;;;2022-01-01;2023-01-01;
'433';ACCRE REGULARISATION MAYOTTE;ACCRE REGUL MAY;E;100.0;;;2020-01-01;2021-01-01;
'436';CONTRAT PROF. CAS PART MAYOTTE;PROFESSION PART MAY;E;;100.0;;2018-01-01;2018-12-31;
'438';EXONERATION GREVE SNCM;EXO GREVE SNCM;F;100.0;;;2014-01-07;2014-12-31;
'438';EXONERATION GREVE SNCM;EXO GREVE SNCM;F;100.0;;;2014-01-01;2014-01-07;
'439';ZRR ORGANISMES INTERET GAL CAS PART.;ZRR OIG CAS PART;E;;100.0;;2009-01-01;2013-01-01;
'439';ZRR ORGANISMES INTERET GAL CAS PART.;ZRR OIG CAS PART;E;;100.0;;2008-01-01;2009-01-01;
'439';ZRR ORGANISMES INTERET GAL CAS PART.;ZRR OIG CAS PART;E;;100.0;;2006-01-01;2008-01-01;
'440';RR INVALIDITE COMPLEMENTAIRE TX RED;RR INV.C TX RT;E;;4.3;;2019-01-01;2021-01-01;
'440';RR INVALIDITE COMPLEMENTAIRE TX RED;RR INV.C TX RT;E;;4.3;;2010-01-01;2019-01-01;
'443';RR PRERETRAITE N RESIDENT REG.GENE;RR PRERET N-RES RG;E;;4.9;;2019-01-01;;
'444';ZRR ORGANISMES D'INTERET GENERAL;ZRR ORG INTERET GAL;A;6.8;1.3;0.0;2014-01-01;2014-12-31;
'444';ZRR ORGANISMES D'INTERET GENERAL;ZRR ORG INTERET GAL;A;6.75;1.15;0.0;2013-01-01;2014-01-01;
'444';ZRR ORGANISMES D'INTERET GENERAL;ZRR ORG INTERET GAL;A;6.65;1.15;0.0;2009-01-01;2013-01-01;
'444';ZRR ORGANISMES D'INTERET GENERAL;ZRR ORG INTERET GAL;E;6.65;1.15;;2006-01-01;2008-01-01;
'444';ZRR ORGANISMES D'INTERET GENERAL;ZRR ORG INTERET GAL;E;6.55;1.15;;2005-02-25;2006-01-01;
'445';ZRR ORGANISMES D'INTERET GENERAL AL;ZRR ORG INTERET GAL;A;6.8;2.8;0.0;2014-01-01;2014-12-31;
'445';ZRR ORGANISMES D'INTERET GENERAL AL;ZRR ORG INTERET GAL;A;6.75;2.65;0.0;2013-01-01;2014-01-01;
'445';ZRR ORGANISMES D'INTERET GENERAL AL;ZRR ORG INTERET GAL;A;6.65;2.65;0.0;2012-01-01;2013-01-01;
'445';ZRR ORGANISMES D'INTERET GENERAL AL;ZRR ORG INTERET GAL;A;6.65;2.75;0.0;2009-01-01;2012-01-01;
'448';APPRENTIS NOTARIAT VIEILLESSE RG;APPR NOTAR VIEIL RG;A;8.55;12.65;0.0;2023-01-09;2024-01-01;
'448';APPRENTIS NOTARIAT VIEILLESSE RG;APPR NOTAR VIEIL RG;E;6.75;1.15;;2007-01-01;2008-01-01;
'449';EXONERATION SERVICES A LA PERSONNE AL;EXO SERVICE PERSONNE;E;6.75;2.85;;2007-01-07;2008-01-01;
'449';EXONERATION SERVICES A LA PERSONNE AL;EXO SERVICE PERSONNE;E;6.75;2.95;;2007-01-01;2007-01-07;
'451';PENIBILITE COT ADDIT MONO EXPO;PENI COT ADD MONO EX;E;;0.1;;2015-01-01;2017-01-01;
'455';CONTRIB ASSURANCE CHOMAGE APPREN 79 U2;ASSU CHOM APPREN 79;E;0.0;0.0;;2019-01-01;2019-06-30;
'455';CONTRIB ASSURANCE CHOMAGE APPREN 79 U2;ASSU CHOM APPREN 79;E;0.0;0.0;;2017-01-01;2017-01-07;
'455';CONTRIB ASSURANCE CHOMAGE APPREN 79 U2;ASSU CHOM APPREN 79;E;0.0;0.0;;2011-01-04;2016-01-01;
'455';CONTRIB ASSURANCE CHOMAGE APPREN 79 U2;ASSU CHOM APPREN 79;E;0.0;0.0;;2009-01-04;2009-01-07;
'455';CONTRIB ASSURANCE CHOMAGE APPREN 79 U2;ASSU CHOM APPREN 79;E;0.0;0.0;;2008-01-07;2009-01-04;
'456';CONTRAT DE PROFESSIONNALISATION;CONTRAT PROFESSION;E;6.9;0.7;;2018-01-01;2019-06-30;
'456';CONTRAT DE PROFESSIONNALISATION;CONTRAT PROFESSION;E;6.9;1.45;;2017-01-01;2018-01-01;
'456';CONTRAT DE PROFESSIONNALISATION;CONTRAT PROFESSION;E;6.8;1.3;;2014-01-01;2015-01-01;
'456';CONTRAT DE PROFESSIONNALISATION;CONTRAT PROFESSION;E;6.65;1.15;;2012-01-01;2013-01-01;
'456';CONTRAT DE PROFESSIONNALISATION;CONTRAT PROFESSION;E;6.75;1.15;;2009-01-01;2012-01-01;
'456';CONTRAT DE PROFESSIONNALISATION;CONTRAT PROFESSION;E;6.65;1.15;;2004-01-10;2006-01-01;
'457';CT PROFESSIONNALISATION MAYOTTE AL;CT PROFESSION MAY;E;6.8;2.8;;2014-01-01;2015-01-01;
'457';CT PROFESSIONNALISATION MAYOTTE AL;CT PROFESSION MAY;E;6.75;2.75;;2008-01-01;2009-01-01;
'457';CT PROFESSIONNALISATION MAYOTTE AL;CT PROFESSION MAY;E;6.65;2.85;;2004-01-10;2006-01-01;
'458';CONTRAT PROF. CAS PARTICULIER;CTRT PROFESSION PART;E;;100.0;;2015-01-01;2016-01-01;
'458';CONTRAT PROF. CAS PARTICULIER;CTRT PROFESSION PART;E;;100.0;;2004-01-10;2006-01-01;
'459';CMAF CONTRAT DE PROFESSIONNALISATION;CMAF CTRT PROFESS;E;0.1;;;2015-01-01;2019-06-30;
'460';RG SAUF VIEILL.NATIONALITE ETRANGERE;SAUF AV ETRANGER;A;;16.75;0.0;2018-01-01;2019-01-01;
'460';RG SAUF VIEILL.NATIONALITE ETRANGERE;SAUF AV ETRANGER;A;;17.3;0.0;2015-01-01;2016-01-01;
'460';RG SAUF VIEILL.NATIONALITE ETRANGERE;SAUF AV ETRANGER;A;;19.1;0.0;2014-01-01;2015-01-01;
'460';RG SAUF VIEILL.NATIONALITE ETRANGERE;SAUF AV ETRANGER;A;;19.25;0.0;2012-01-01;2014-01-01;
'461';RG SAUF VIEILL.NATIONALITE ETRANGERE AL;SAUF AV ETRANGER;A;;20.75;0.0;2012-01-01;2014-01-01;
'462';EXO DOM SMIC 130% A 220% U2;EXO DOM 220%;F;100.0;;;2019-01-01;;
'462';EXO DOM SMIC 130% A 220% U2;EXO DOM 220%;F;100.0;;;2010-01-01;2014-01-01;
'463';EXO DOM SMIC 200% à 270% U2;EXO DOM 270%;F;100.0;;;2014-01-01;2019-01-01;
'463';EXO DOM SMIC 170% a 270% U2;EXO DOM 270%;F;100.0;;;2010-01-01;2014-01-01;
'464';EXONERATION COLPORTEURS DE PRESSE;COLPORTEURS PRESSE;D;6.9;0.7;1.9;2024-01-01;;
'464';EXONERATION COLPORTEURS DE PRESSE;COLPORTEURS PRESSE;D;6.9;0.7;1.9;2019-01-01;2024-01-01;
'464';EXONERATION COLPORTEURS DE PRESSE;COLPORTEURS PRESSE;D;6.85;1.35;1.9;2015-01-01;2016-01-01;
'464';EXONERATION COLPORTEURS DE PRESSE;COLPORTEURS PRESSE;D;6.75;1.15;1.9;2009-04-23;2012-01-01;
'465';EXONERATION COLPORTEURS DE PRESSE AL;COLPORTEURS PRESSE;D;6.8;2.8;1.9;2014-01-01;2014-12-31;
'465';EXONERATION COLPORTEURS DE PRESSE AL;COLPORTEURS PRESSE;D;6.75;2.75;1.9;2009-04-23;2012-01-01;
'466';EXONERATION PRESSE MAGAZINE;EXO PRESSE MAGAZINE;D;6.85;1.35;1.9;2015-01-01;2016-01-01;
'466';EXONERATION PRESSE MAGAZINE;EXO PRESSE MAGAZINE;D;6.8;1.3;1.9;2014-01-01;2015-01-01;
'467';EXONERATION PRESSE MAGAZINE AL;EXO PRESSE MAGAZINE;D;6.9;2.0;1.9;2022-01-04;2024-01-01;
'467';EXONERATION PRESSE MAGAZINE AL;EXO PRESSE MAGAZINE;D;6.9;2.2;1.9;2019-01-01;2022-01-04;
'467';EXONERATION PRESSE MAGAZINE AL;EXO PRESSE MAGAZINE;D;6.9;2.95;1.9;2017-01-01;2018-01-01;
'468';EXONERATION PRESSE GRATUITE;EXO PRESSE GRATUITE;D;6.9;1.45;1.9;2017-01-01;2018-01-01;
'468';EXONERATION PRESSE GRATUITE;EXO PRESSE GRATUITE;D;6.9;1.4;1.9;2016-01-01;2017-01-01;
'469';CPRPSNCF APPRENTIS AVANT 010708;CPRSNCF AP AV010708;E;0.0;0.0;;2011-01-01;2012-01-01;
'469';CPRPSNCF APPRENTIS AVANT 010708;CPRSNCF AP AV010708;E;0.0;0.0;;2010-01-01;2011-01-01;
'469';CPRPSNCF APPRENTIS AVANT 010708;CPRSNCF AP AV010708;E;0.0;0.0;;2009-01-01;2010-01-01;
'470';EXONERATION PRESSE GRATUITE AL;EXO PRESSE GRATUITE;D;6.9;2.0;1.9;2022-01-04;2024-01-01;
'470';EXONERATION PRESSE GRATUITE AL;EXO PRESSE GRATUITE;D;6.9;2.2;1.9;2019-01-01;2022-01-04;
'470';EXONERATION PRESSE GRATUITE AL;EXO PRESSE GRATUITE;D;6.9;2.2;1.9;2018-01-01;2019-01-01;
'470';EXONERATION PRESSE GRATUITE AL;EXO PRESSE GRATUITE;D;6.9;2.95;1.9;2017-01-01;2018-01-01;
'470';EXONERATION PRESSE GRATUITE AL;EXO PRESSE GRATUITE;D;6.9;2.9;1.9;2016-01-01;2017-01-01;
'471';REV REMPLACEMENT CHOMAGE MAYOTTE;REV REMP CHOM MAY;E;;4.12;;2025-01-01;;
'471';REV REMPLACEMENT CHOMAGE MAYOTTE;REV REMP CHOM MAY;E;;3.77;;2024-01-01;2025-01-01;
'471';REV REMPLACEMENT CHOMAGE MAYOTTE;REV REMP CHOM MAY;E;;2.0;;2019-01-01;2020-01-01;
'473';EXO DOM SMIC 170% a 350% U2;EXO DOM 350%;F;100.0;;;2014-01-01;2019-01-01;
'474';PORT BORDEAUX FONCT.DETACHES;PORT BORDEAUX FONCT;A;;13.45;0.0;2028-01-01;2028-12-31;
'474';PORT BORDEAUX FONCT.DETACHES;PORT BORDEAUX FONCT;A;;12.95;0.0;2027-01-01;2028-01-01;
'474';PORT BORDEAUX FONCT.DETACHES;PORT BORDEAUX FONCT;A;;10.95;0.0;2023-01-01;2024-01-01;
'474';PORT BORDEAUX FONCT.DETACHES;PORT BORDEAUX FONCT;A;;10.45;0.0;2022-01-01;2023-01-01;
'474';PORT BORDEAUX FONCT.DETACHES;PORT BORDEAUX FONCT;A;;8.75;0.0;2018-01-01;2019-01-01;
'476';FONCT. TITUL OUVRIERS ETAT MAYOTTE;FONC ETAT MAY;E;5.4;9.97;;2025-01-01;;
'476';FONCT. TITUL OUVRIERS ETAT MAYOTTE;FONC ETAT MAY;E;5.4;8.92;;2024-01-01;2025-01-01;
'476';FONCT. TITUL OUVRIERS ETAT MAYOTTE;FONC ETAT MAY;E;5.4;6.81;;2022-01-01;2023-01-01;
'476';FONCT. TITUL OUVRIERS ETAT MAYOTTE;FONC ETAT MAY;E;5.4;6.46;;2021-01-01;2022-01-01;
'476';FONCT. TITUL OUVRIERS ETAT MAYOTTE;FONC ETAT MAY;E;5.4;5.35;;2019-01-01;2020-01-01;
'479';FORFAIT SOCIAL 8%;FORFAIT SOC. 8 %;E;;8.0;;2016-01-01;;
'481';CNFPT CAS GENERAL;CNFPT CAS GENERAL;E;0.0;0.0;;2020-01-11;2021-01-01;
'483';CNFPT SPP;CNFPT SPP;E;;1.86;;2025-01-01;;
'484';CNFPT EA CAE;CNFPT EA CAE;E;;0.5;;2019-01-01;2020-01-11;
'486';Apprentis loi 1987 AT 11-50 Mayotte;APP 87 MAY-50;A;15.4;3.0;0.0;2022-01-01;2023-01-01;
'486';Apprentis loi 1987 AT 11-50 Mayotte;APP 87 MAY-50;E;0.0;0.0;;2018-01-01;2019-01-01;
'487';Apprentis loi 1979 AT - 11 Mayotte;APP 79 MAY-11;A;15.4;5.1;0.0;2025-01-01;;
'487';Apprentis loi 1979 AT - 11 Mayotte;APP 79 MAY-11;E;0.0;0.0;;2018-01-01;2019-01-01;
'488';Apprentis loi 1987 AT + 50 Mayotte;APP 87 MAY+50;A;15.3;3.5;0.0;2019-01-01;2020-01-01;
'489';Apprentis loi 1992  AT - 50 Mayotte;APP 92 MAY-50;A;0.0;;0.0;2023-01-01;2024-01-01;
'489';Apprentis loi 1992  AT - 50 Mayotte;APP 92 MAY-50;A;0.0;;0.0;2022-01-01;2023-01-01;
'489';Apprentis loi 1992  AT - 50 Mayotte;APP 92 MAY-50;A;0.0;;0.0;2021-01-01;2022-01-01;
'490';Apprentis loi 1992  AT + 50 Mayotte;APP 92 MAY+50;A;0.0;;0.0;2021-01-01;2022-01-01;
'496';COTISATIONS AGS ETT INTERIMAIRES U2;COTS AGS ETT INTER;E;;0.03;;2006-01-03;2018-01-01;
'500';ACCRE REGULARISATION;ACCRE REGUL;R;100.0;;;2024-01-01;;
'510';PRIME DE PARTAGE DE LA VALEUR;PRIME PPV;E;0.0;0.0;;2019-01-04;2021-04-30;
'510';PRIME EXCEPTIONNELLE POUVOIR D ACHAT;PRIME POUVOIR ACHAT;E;;0.0;;2018-01-12;2019-01-04;
'513';EMBAUCHE 1ER AU 50EME SALARIE ZRR;EXONERATION ZRR;F;100.0;;;2009-01-01;;
'515';EMBAUCHE 1ER AU 50EME SALARIE ZRU;EXONERATION ZRU;F;100.0;;;2009-01-01;2015-03-31;
'518';APPRENTIS SECT PUBLIC SUP SEUIL;APP PUBLIC >SEUIL;A;6.9;0.4;0.0;2024-01-01;;
'520';APPRENTIS SECT PUBLIC SUP SEUIL ALS AL;APP PUB >SEUIL;A;6.9;1.7;0.0;2022-01-04;2024-01-01;
'536';FNAL DEGR.ANNEE 4 CAS GENERAL+SECT.P;FNAL DEG4 CG+SP;E;;0.2;;2012-01-04;2021-11-30;
